en-CA;ESDCDHS2018AM;174838;OL_DH18;169;;;;;;
de-DE;ESDCDHS2018AM;174874;OL_DH18;130;;;;;;
de-LI;ESDCDHS2018AM;174872;OL_DH18;135;;;;;;
en-AU;ESDCDHS2018AM;174838;OL_DH18;235;;;;;;
en-GB;ESDCDHS2018AM;174872;OL_DH18;115;;;;;;
en-IE;ESDCDHS2018AM;174872;OL_DH18;130;;;;;;
en-NZ;ESDCDHS2018AM;174838;OL_DH18;255;;;;;;
en-RW;ESDCDHS2018AM;174872;OL_DH18;155;;;;;;
en-US;ESDCDHS2018AM;174838;OL_DH18;129;;;;;;
en-ZA;ESDCDHS2018AM;174872;OL_DH18;2 825;;;;;;
es-AR;ESDCDHS2018AM;174838;OL_DH18;8.375;;;;;;
es-CL;ESDCDHS2018AM;174838;OL_DH18;111.675;;;;;;
es-CO;ESDCDHS2018AM;174838;OL_DH18;618.275;;;;;;
es-ES;ESDCDHS2018AM;174872;OL_DH18;130;;;;;;
es-MX;ESDCDHS2018AM;174838;OL_DH18;3,190;;;;;;
es-PE;ESDCDHS2018AM;174838;OL_DH18;445;;;;;;
fr-FR;ESDCDHS2018AM;174872;OL_DH18;130;;;;;;
it-IT;ESDCDHS2018AM;174872;OL_DH18;130;;;;;;
nb-NO;ESDCDHS2018AM;174872;OL_DH18;1,705;;;;;;
nl-NL;ESDCDHS2018AM;174872;OL_DH18;130;;;;;;
pl-PL;ESDCDHS2018AM;174872;OL_DH18;670;;;;;;
pt-BR;ESDCDHS2018AM;4658760400;OL_DH18;685;;;;;;
se-SE;ESDCDHS2018AM;174872;OL_DH18;1,640;;;;;;
